"ReachID";"X";"Y";"MonitoringProgram";"Watershed";"currentms";"tempmaxC";"orgmicropollTU";"saprowqclass";"shade";"Lit_Inp";"C_P";"C_N";"Occurrence.Chironomidae";"Occurrence.Simuliidae";"Occurrence.Limoniidae";"Occurrence.Baetisrhodani";"Occurrence.Baetisalpinus";"Occurrence.Empididae";"Occurrence.Ceratopogonidae";"Occurrence.Elmidae";"Occurrence.Nemouramortoni";"Occurrence.Baetismuticus";"Occurrence.Drususdiscolor";"Occurrence.Protonemuralateralis";"Occurrence.Athericidae";"Occurrence.Gammaridae";"Occurrence.Rhyacophilatristis";"Occurrence.Planariidae";"Occurrence.Leuctrabraueri";"Occurrence.Nemouraminima";"Occurrence.Hydraenidae";"Occurrence.Ecdyonurushelveticus";"Occurrence.Sericostoma";"Occurrence.Habroleptoidesconfusa";"Occurrence.Scirtidae";"Occurrence.Brachypterarisi";"Occurrence.Sphaeriidae";"Occurrence.Blephariceridae";"Occurrence.Odontocerumalbicorne";"Occurrence.Leuctranigra";"Occurrence.Tipulidae";"Occurrence.Drususannulatus";"Occurrence.Dixidae";"Occurrence.Drususbiguttatus";"Occurrence.Metanoeaflavipennis";"Occurrence.Ecdyonurusvenosus";"Occurrence.Habrophlebialauta";"Occurrence.Stratiomyidae";"Occurrence.Potamophylaxcingulatus";"Occurrence.Protonemuraintricata";"Occurrence.Centroptilumluteolum";"Occurrence.Hydropsychesiltalai";"Occurrence.Epeorusassimilis";"Occurrence.Baetislutheri";"Occurrence.Rhithrogenapicteti";"Occurrence.Dugesiidae";"Occurrence.Paraleptophlebiasubmarginata";"Occurrence.Dytiscidae";"Occurrence.Lymnaeidae";"Occurrence.Habroleptoidesauberti";"Occurrence.Isoperlagrammatica";"Occurrence.Capnioneuranemuroides";"Occurrence.Melampophylaxmucoreus";"Occurrence.Ecclisopteryxmadida";"Occurrence.Nemouraflexuosa";"Occurrence.Chaetopteryxvillosa";"Occurrence.Ephemeradanica";"Occurrence.Erpobdellidae";"Occurrence.Allogamusauricollis";"Occurrence.Serratellaignita";"Occurrence.Hydroptila";"Occurrence.Glossiphoniidae";"Occurrence.Ecdyonurustorrentis";"Occurrence.Rhithrogenasemicolorata";"Occurrence.Gyrinidae";"Occurrence.Caenismacrura";"Occurrence.Torleyamajor";"Occurrence.Psychomyiapusilla";"Occurrence.Hydropsycheincognita";"Occurrence.Protonemurameyeri";"Occurrence.Baetisvardarensis";"Occurrence.Caenisluctuosa";"Occurrence.Hydropsycheangustipennis";"Occurrence.Gomphidae";"Occurrence.Besdolusimhoffi";"Occurrence.Cheumatopsychelepida";"Occurrence.Micrasemasetiferum";"Occurrence.Nemouraavicularis";"Occurrence.Ithytrichia";"Occurrence.Leuctramajor";"Occurrence.Philopotamusludificatus";"Occurrence.Metanoearhaetica";"Occurrence.Rhithrogenaputhzi";"Occurrence.Epeorusalpicola";"Occurrence.Protonemuranimborum";"Occurrence.Chloroperlasusemicheli";"Occurrence.Leuctrahippopus";"Occurrence.Hydropsychetenuis";"Occurrence.Amphinemurasulcicollis";"Occurrence.Cryptothrixnebulicola";"Occurrence.Isoperlarivulorum";"Occurrence.Rhyacophilapraemorsa";"Occurrence.Rhyacophilapubescens";"Occurrence.Cordulegastridae";"Occurrence.Electrogenaujhelyii";"Occurrence.Siphonoperlatorrentium";"Occurrence.Sialidae";"Occurrence.Nemouramarginata";"Occurrence.Rhithrogenaloyolaea";"Occurrence.Protonemurabrevistyla";"Occurrence.Rhyacophilaintermedia";"Occurrence.Rhithrogenaalpestris";"Occurrence.Ecdyonuruspicteti";"Occurrence.Drususmelanchaetes";"Occurrence.Rhithrogenadegrangei";"Occurrence.Leuctraschmidi";"Occurrence.Dictyogenusalpinus";"Occurrence.Drususmuelleri";"Occurrence.Rhyacophilaglareosa";"Occurrence.Drususnigrescens";"Occurrence.Hydropsycheinstabilis";"Occurrence.Melampophylaxmelampus";"Occurrence.Tinodesunicolor";"Occurrence.Potamopyrgusantipodarum";"Occurrence.Rhyacophilahirticornis";"Occurrence.Thaumaleidae";"Occurrence.Rhithrogenagrischuna";"Occurrence.Rhyacophilarectispina";"Occurrence.Drususalpinus";"Occurrence.Isoperlacarbonaria";"Occurrence.Catagapetusnigrans";"Occurrence.Leuctraarmata"
"PGLABAI 62FRAa";554066;185697;"Other programs";"Aare";0.381549826664567;18.0787958900222;-0.850088982406415;2;0.5123808;487.683481171412;0.0559038937625437;4.75258421621854;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"PGLABAI 64FRAa";555348;185419;"Other programs";"Aare";0.381549826664567;18.0787958900222;-0.850088982406415;2;0.567516;503.88044483579;0.0559038937625437;4.75258421621854;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"VDBEYNEU0438Aa";535285;181826;"Other programs";"Aare";0.041717450834973;12.4678520977729;-1.56393409310764;1;0.5165046;505.412360336741;0.00740821108572593;0.857963681451526;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SOVER01Aa";607019;230858;"Other programs";"Aare";0.683354184870997;17.4645581524597;-1.02168151794039;1;0.5303226;449.893034915445;0.016765431026511;1.61780699516514;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SOVER02Aa";607080;230577;"Other programs";"Aare";0.625002641994374;17.4645581524597;-1.02168151794039;1;0.5142858;541.517421646007;0.016765431026511;1.61780699516514;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SOVER03Aa";607192;230456;"Other programs";"Aare";0.625002641994374;17.4645581524597;-1.02168151794039;1;0.405714;333.61894158667;0.016765431026511;1.61780699516514;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SOVER04Aa";607232;230373;"Other programs";"Aare";0.625002641994374;17.4645581524597;-1.02168151794039;2;0.358095;349.121627899735;0.02919025385278;3.44155788834838;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SO46Aa";605604;226195;"Other programs";"Aare";0.228313877686363;14.7674523159285;-3.36822063113396;1;0.6;508.071391681325;0.00406614474201887;0.625286000151967;1;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SO61Aa";595186;218551;"Other programs";"Aare";0.632870628060272;17.246661676436;-0.69675957672261;2;0.6;506.907316124076;0.0579712916910071;4.87539966558476;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez027FRAa";552124;183577;"NAWA SPEZ";"Aare";0.210846324216908;15.6259272495009;-0.685215330654078;3;0.4765272;393.129285436409;0.0679657027874865;5.67228495819398;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez015BEAa";605524;218950;"NAWA SPEZ";"Aare";0.435655541029846;17.0763926033641;-0.953720550912738;2;0.5082804;395.26450357035;0.0480631167225854;4.06493098086476;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez018BEAa";580316;210009;"NAWA SPEZ";"Aare";0.120419114368027;18.0157509205398;-0.713291562013464;2;0.3738018;406.302214634074;0.057510855714027;4.65371779923052;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez032FRBROTAT 82Aa";555901;153271;"NAWA SPEZ";"Aare";0.576208579607329;16.5895704885832;-1.01566538595621;1;0.6;599.719858936662;0.0165422276725609;1.84380321388491;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez033FRCHANCOR 363Aa";571450;188570;"NAWA SPEZ";"Aare";0.230675876359964;14.2929652308099;-1.11858717009518;2;0.5070966;638.517264429077;0.057525574639659;4.99458396858376;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez053NEAa";558722;207671;"NAWA SPEZ";"Aare";0.551395586655665;15.3358281493245;-1.13409553676959;2;0.6;662.785917531367;0.0466791144242731;3.88283373150946;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez023BEAa";600588;190857;"NAWA SPEZ";"Aare";0.845904780837818;16.0373477408678;-1.10660148459697;2;0.0857142;285.671074180378;0.0525426148493882;4.64217016594102;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez050LUAa";658547;218259;"NAWA SPEZ";"Aare";0.294848801802378;18.3883817869737;-0.906484097619859;2;0.4765824;296.288213084752;0.0397601406286974;3.88409471168164;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez016BELYB001Aa";593375;210977;"NAWA SPEZ";"Aare";0.589491645877671;19.4372351392531;-1.01772478480198;2;0.6;420.023380253835;0.0366508024210113;3.21536248722564;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez067SOBDM614243Aa";614000;243922;"NAWA SPEZ";"Aare";0.493393606413285;15.5876100247403;-3.18723358235822;1;0.5657142;247.814498028278;0.00584479801552134;0.820222562190031;1;0;1;1;1;0;1;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez065SOAa";637881;248907;"NAWA SPEZ";"Aare";0.38244415579569;16.980118889053;-1.74044950254394;1;0.452427;383.253969617094;0.00718387018408982;0.90255188794292;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez013BEAa";594881;220381;"NAWA SPEZ";"Aare";0.26050335421227;15.473403698836;-4;1;0.6;490.095282393881;0.00347168812444113;0.566580582632538;1;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez029FRGLALON155Aa";569659;175149;"NAWA SPEZ";"Aare";0.595554987676226;17.9543446850899;-1.12891804991426;2;0.5904456;608.585810828836;0.0439672104676357;3.93368778072969;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez082VDAa";534074;174762;"NAWA SPEZ";"Aare";0.295295227475836;17.3656404277587;-0.680774734798147;2;0.5009526;403.556552325843;0.0553785982183741;4.49198268626857;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Spez080VDAa";562193;182049;"NAWA SPEZ";"Aare";0.403588791902245;16.2854884431313;-0.969793735380975;2;0.5980644;482.609045667267;0.0446908086544747;3.92375639775692;1;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ALA010BEAa";593150;220400;"Other programs";"Aare";0.359240033824648;21.6824189752853;-0.828712129352818;2;0.1942308;95.2689407385048;0.0515735391865458;5.02148134232193;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AML001BEAa";609922;181537;"Other programs";"Aare";1.00937694760625;17.886339986238;-1.01334233146414;2;0.5104764;435.981155484331;0.0523469246083809;4.73095702100296;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CBA001BEAa";600190;205035;"Other programs";"Aare";0.94493099581515;19.170727580141;-0.909855379119658;2;0.598089;459.928709176262;0.0530447667202205;4.54237299550271;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GEB001BEAa";595712;200988;"Other programs";"Aare";0.594220629792619;19.4685823125705;-1.09773832369159;2;0.4504854;423.334688986432;0.0343241009704092;3.0545774681628;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GIB001BEAa";604651;196341;"Other programs";"Aare";0.122769244013521;17.9563588923541;-1.27997385444145;2;0.4158228;234.484244309788;0.0388568822012603;3.55186377681795;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GIB002BEAa";603981;196814;"Other programs";"Aare";0.147595742479602;17.5024888964003;-1.28620519061987;2;0.3246834;259.164718041446;0.0385242148423333;3.5222480650374;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
